id, DateAndTime,Millitm,TagIndex,Val,Status,Marker
0, 2024-02-29 13:52,251,36,, ,S
0, 2024-02-29 13:52,251,37,, ,S
0, 2024-02-29 13:52,251,38,, ,S
0, 2024-02-29 13:52,251,39,, ,S
0, 2024-02-29 13:52,251,40,XION GEL UY 4300 LTS, ,S
0, 2024-02-29 13:52,251,41,4809, ,S
0, 2024-02-29 13:52,251,42,SW-13 F, ,S
0, 2024-02-29 13:52,251,43,SW-05, ,S
0, 2024-02-29 13:52,251,44,SW-09, ,S
0, 2024-02-29 13:52,251,45,SW-01, ,S
0, 2024-02-29 13:52,251,46,SW-04, ,S
0, 2024-02-29 13:52,251,47,SW-06, ,S
0, 2024-02-29 13:52,251,48,SW-26, ,S
0, 2024-02-29 13:52,251,49,SW-15, ,S
0, 2024-02-29 13:52,251,50,SW-21, ,S
0, 2024-02-29 13:52,251,51,SW-12, ,S
0, 2024-02-29 13:52,251,52,SW-28, ,S
0, 2024-02-29 13:52,251,53,SW-13 F, ,S
0, 2024-02-29 13:52,251,54,, ,S
0, 2024-02-29 13:52,251,55,, ,S
0, 2024-02-29 13:52,251,56,, ,S
0, 2024-02-29 13:52,251,57,, ,S
0, 2024-02-29 13:52,251,58,, ,S
0, 2024-02-29 13:52,251,59,, ,S
0, 2024-02-29 13:52,251,60,, ,S
0, 2024-02-29 13:52,251,61,, ,S
0, 2024-03-04 14:05,270,20,, ,S
0, 2024-03-04 14:05,270,21,AE037854, ,S
0, 2024-03-04 14:05,270,22,0403, ,S
0, 2024-03-04 14:05,270,23,l5041223m13, ,S
0, 2024-03-04 14:05,270,24,230403, ,S
0, 2024-03-04 14:05,270,25,2312024, ,S
0, 2024-03-04 14:05,270,26,ARAC066870, ,S
0, 2024-03-04 14:05,270,27,3169236, ,S
0, 2024-03-04 14:05,270,28,E00854V6, ,S
0, 2024-03-04 14:05,270,29,21103031, ,S
0, 2024-03-04 14:05,270,30,160124, ,S
0, 2024-03-04 14:05,270,31,, ,S
0, 2024-03-04 14:05,270,32,, ,S
0, 2024-03-04 14:05,270,33,, ,S
0, 2024-03-04 14:05,270,34,, ,S
0, 2024-03-04 14:05,270,35,, ,S
0, 2024-03-04 14:05,270,36,, ,S
0, 2024-03-04 14:05,270,37,, ,S
0, 2024-03-04 14:05,270,38,, ,S
0, 2024-03-04 14:05,270,39,, ,S
0, 2024-03-04 14:05,270,40,SILICONGEL AR 4300, ,S
0, 2024-03-04 14:05,270,41,4810, ,S
0, 2024-03-04 14:05,270,42,SW-13 F, ,S
0, 2024-03-04 14:05,270,43,SW-05, ,S
0, 2024-03-04 14:05,270,44,SW-09, ,S
0, 2024-03-04 14:05,270,45,SW-01, ,S
0, 2024-03-04 14:05,270,46,SW-04, ,S
0, 2024-03-04 14:05,270,47,SW-06, ,S
0, 2024-03-04 14:05,270,48,SW-26, ,S
0, 2024-03-04 14:05,270,49,SW-15, ,S
0, 2024-03-04 14:05,270,50,SW-21, ,S
0, 2024-03-04 14:05,270,51,SW-12, ,S
0, 2024-03-04 14:05,270,52,SW-28, ,S
0, 2024-03-04 14:05,270,53,SW-13 F, ,S
0, 2024-03-04 14:05,270,54,, ,S
0, 2024-03-04 14:05,270,55,, ,S
0, 2024-03-04 14:05,270,56,, ,S
0, 2024-03-04 14:05,270,57,, ,S
0, 2024-03-04 14:05,270,58,, ,S
0, 2024-03-04 14:05,270,59,, ,S
0, 2024-03-04 14:05,270,60,, ,S
0, 2024-03-04 14:05,270,61,, ,S
0, 2024-03-06 10:25,803,20,, ,S
0, 2024-03-06 10:25,803,21,AE037854, ,S
0, 2024-03-06 10:25,803,22,0603, ,S
0, 2024-03-06 10:25,803,23,L5041223M13, ,S
0, 2024-03-06 10:25,803,24,230403, ,S
0, 2024-03-06 10:25,803,25,2312024, ,S
0, 2024-03-06 10:25,803,26,ARAC066870, ,S
0, 2024-03-06 10:25,803,27,3169236, ,S
0, 2024-03-06 10:25,803,28,E00854V6, ,S
0, 2024-03-06 10:25,803,29,21103031, ,S
0, 2024-03-06 10:25,803,30,160124, ,S
0, 2024-03-06 10:25,803,31,, ,S
0, 2024-03-06 10:25,803,32,, ,S
0, 2024-03-06 10:25,803,33,, ,S
0, 2024-03-06 10:25,803,34,, ,S
0, 2024-03-06 10:25,803,35,, ,S
0, 2024-03-06 10:25,803,36,, ,S
0, 2024-03-06 10:25,803,37,, ,S
0, 2024-03-06 10:25,803,38,, ,S
0, 2024-03-06 10:25,803,39,, ,S
0, 2024-03-06 10:25,803,40,SILICONGEL AR 4300, ,S
0, 2024-03-06 10:25,803,41,4811, ,S
0, 2024-03-06 10:25,803,42,SW-13 F, ,S
0, 2024-03-06 10:25,803,43,SW-05, ,S
0, 2024-03-06 10:25,803,44,SW-09, ,S
0, 2024-03-06 10:25,803,45,SW-01, ,S
0, 2024-03-06 10:25,803,46,SW-04, ,S
0, 2024-03-06 10:25,803,47,SW-06, ,S
0, 2024-03-06 10:25,803,48,SW-26, ,S
0, 2024-03-06 10:25,803,49,SW-15, ,S
0, 2024-03-06 10:25,803,50,SW-21, ,S
0, 2024-03-06 10:25,803,51,SW-12, ,S
0, 2024-03-06 10:25,803,52,SW-28, ,S
0, 2024-03-06 10:25,803,53,SW-13 F, ,S
0, 2024-03-06 10:25,803,54,, ,S
0, 2024-03-06 10:25,803,55,, ,S
0, 2024-03-06 10:25,803,56,, ,S
0, 2024-03-06 10:25,803,57,, ,S
0, 2024-03-06 10:25,803,58,, ,S
0, 2024-03-06 10:25,803,59,, ,S
0, 2024-03-06 10:25,803,60,, ,S
0, 2024-03-06 10:25,803,61,, ,S
